,exp_path,batch_size,bn,cpu,device,dropout,dropout_rate,epochs,exp_no,gamma,kfold,loss_fn,lr,model,note,optim,scheduler,step_size,0.0 f1-score,0.0 precision,0.0 recall,0.0 support,1.0 f1-score,1.0 precision,1.0 recall,1.0 support,accuracy,macro avg f1-score,macro avg precision,macro avg recall,macro avg support,weighted avg f1-score,weighted avg precision,weighted avg recall,weighted avg support,conv_blocks,filters,hidden_layers,hidden_units,kernel_size
135,..\experiments\1119,256,FALSE,FALSE,0,FALSE,0.5,128,1119,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.963338407,0.954788306,0.972520241,413.8,0.913789371,0.936899292,0.894369466,186.2,0.948666667,0.938563889,0.945843799,0.933444853,600,0.948225596,0.949342725,0.948666667,600,3,64,3,256,5
1435,..\experiments\229,256,FALSE,FALSE,0,FALSE,0.5,128,229,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.964366245,0.946066726,0.984099923,413.8,0.911242622,0.962259711,0.870354269,186.2,0.949333333,0.937804434,0.954163219,0.927227096,600,0.948197609,0.951105025,0.949333333,600,3,16,2,16,1
977,..\experiments\1878,256,FALSE,FALSE,0,FALSE,0.8,128,1878,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.960378479,0.992450188,0.931475903,413.8,0.919816425,0.867364187,0.983917949,186.2,0.947,0.940097452,0.929907187,0.957696926,600,0.948196394,0.955050908,0.947,600,1,128,2,64,2
1692,..\experiments\329,256,FALSE,FALSE,0,FALSE,0.5,128,329,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.9633398,0.951283136,0.976015293,413.8,0.913842126,0.943302674,0.887906717,186.2,0.948666667,0.938590963,0.947292905,0.931961005,600,0.948177424,0.949200518,0.948666667,600,2,16,3,16,3
821,..\experiments\1737,256,FALSE,FALSE,0,FALSE,0.8,128,1737,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.960853498,0.986533639,0.936690317,413.8,0.918997849,0.873516491,0.970430032,186.2,0.947333333,0.939925674,0.930025065,0.953560175,600,0.948063626,0.951665297,0.947333333,600,1,128,2,128,2
1688,..\experiments\325,256,FALSE,FALSE,0,FALSE,0.5,128,325,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.962822333,0.958435078,0.968475223,413.8,0.914191968,0.934059786,0.901640209,186.2,0.948333333,0.93850715,0.946247432,0.935057716,600,0.94796195,0.950683371,0.948333333,600,2,16,3,16,1
2234,..\experiments\817,256,FALSE,FALSE,0,FALSE,0.5,128,817,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.962446479,0.96180701,0.964073661,413.8,0.914882787,0.921968104,0.912848232,186.2,0.948,0.938664633,0.941887557,0.938460946,600,0.947921663,0.950036156,0.948,600,3,128,4,64,1
1600,..\experiments\246,256,FALSE,FALSE,0,FALSE,0.5,128,246,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.961794006,0.968112546,0.955654877,413.8,0.916533073,0.903731898,0.930181407,186.2,0.947666667,0.93916354,0.935922222,0.942918142,600,0.947906517,0.948524133,0.947666667,600,1,32,2,64,3
771,..\experiments\1692,256,FALSE,FALSE,0,TRUE,0.5,128,1692,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.962478294,0.96158755,0.964036414,413.8,0.914716398,0.920237481,0.912823512,186.2,0.948,0.938597346,0.940912516,0.938429963,600,0.947886767,0.949320725,0.948,600,1,128,4,64,2
1473,..\experiments\2323,256,FALSE,FALSE,0,FALSE,0.5,64,2323,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.962901081,0.949589527,0.9769426,413.8,0.914583016,0.945436352,0.887086355,186.2,0.948333333,0.938742048,0.94751294,0.932014478,600,0.947858995,0.948970903,0.948333333,600,1,128,3,32,3
1255,..\experiments\2127,256,FALSE,FALSE,0,TRUE,0.5,256,2127,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.962443843,0.956900743,0.968147536,413.8,0.914991,0.927389766,0.903362089,186.2,0.948,0.938717421,0.942145255,0.935754812,600,0.947843147,0.948037004,0.948,600,1,128,4,128,2
314,..\experiments\1280,256,FALSE,FALSE,0,FALSE,0.5,128,1280,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.961237793,0.974046461,0.949522772,413.8,0.917414266,0.895565394,0.943368715,186.2,0.947333333,0.93932603,0.934805928,0.946445744,600,0.947796397,0.950270886,0.947333333,600,3,256,5,256,3
1725,..\experiments\359,256,FALSE,FALSE,0,FALSE,0.5,128,359,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.961926127,0.965406961,0.958475514,413.8,0.91583385,0.908420282,0.923400787,186.2,0.947666667,0.938879989,0.936913621,0.94093815,600,0.947787604,0.947975428,0.947666667,600,1,64,3,64,5
2130,..\experiments\723,256,FALSE,FALSE,0,FALSE,0.5,128,723,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.961926127,0.965406961,0.958475514,413.8,0.91583385,0.908420282,0.923400787,186.2,0.947666667,0.938879989,0.936913621,0.94093815,600,0.947787604,0.947975428,0.947666667,600,1,64,3,64,5
1972,..\experiments\581,256,FALSE,FALSE,0,FALSE,0.5,128,581,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.962570323,0.957177,0.968121294,413.8,0.914258098,0.92675897,0.902598331,186.2,0.948,0.938414211,0.941967985,0.935359812,600,0.94777186,0.947910759,0.948,600,2,16,3,64,3
1685,..\experiments\322,256,FALSE,FALSE,0,FALSE,0.5,128,322,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.963283333,0.943376257,0.984284215,413.8,0.912503422,0.96020686,0.870101455,186.2,0.948333333,0.937893377,0.951791559,0.927192835,600,0.94757908,0.949285714,0.948333333,600,1,32,3,16,5
1852,..\experiments\473,256,FALSE,FALSE,0,FALSE,0.5,128,473,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.962311283,0.958820125,0.965869898,413.8,0.913979475,0.921247858,0.907014525,186.2,0.947666667,0.938145379,0.940033992,0.936442212,600,0.947541069,0.947558029,0.947666667,600,2,16,2,64,3
2135,..\experiments\728,256,FALSE,FALSE,0,FALSE,0.5,128,728,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.962830306,0.951567527,0.97510262,413.8,0.912744521,0.943242826,0.887516398,186.2,0.948,0.937787414,0.947405176,0.931309509,600,0.947535308,0.949396105,0.948,600,2,256,3,64,1
881,..\experiments\1791,256,TRUE,FALSE,0,FALSE,0.5,128,1791,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.960576432,0.983093305,0.939960991,413.8,0.917416165,0.878425203,0.964020798,186.2,0.946666667,0.938996298,0.930759254,0.951990894,600,0.947505027,0.951920949,0.946666667,600,1,128,2,128,2
190,..\experiments\1169,256,FALSE,FALSE,0,FALSE,0.5,128,1169,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.962119204,0.956470285,0.967972485,413.8,0.914708701,0.928151293,0.902384516,186.2,0.947666667,0.938413953,0.942310789,0.935178501,600,0.947478618,0.94777453,0.947666667,600,3,256,4,128,1
275,..\experiments\1245,256,FALSE,FALSE,0,FALSE,0.5,128,1245,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.962204363,0.955869012,0.96943402,413.8,0.914778542,0.930469089,0.902943962,186.2,0.947666667,0.938491452,0.94316905,0.936188991,600,0.94741049,0.949060362,0.947666667,600,2,64,5,128,5
1257,..\experiments\2129,256,FALSE,FALSE,0,TRUE,0.5,256,2129,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.961898318,0.960881881,0.963019329,413.8,0.914395227,0.916660911,0.912587542,186.2,0.947333333,0.938146772,0.938771396,0.937803436,600,0.947365552,0.947612791,0.947333333,600,1,128,4,128,4
2235,..\experiments\818,256,FALSE,FALSE,0,FALSE,0.5,128,818,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.962552979,0.95589167,0.969864502,413.8,0.912660998,0.930728533,0.898205392,186.2,0.947666667,0.937606988,0.943310102,0.934034947,600,0.947343186,0.948581343,0.947666667,600,3,256,4,64,1
241,..\experiments\1214,256,FALSE,FALSE,0,FALSE,0.5,128,1214,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.961321724,0.969357727,0.954076385,413.8,0.915465203,0.901634803,0.932563843,186.2,0.947,0.938393463,0.935496265,0.943320114,600,0.947328609,0.949206651,0.947,600,2,256,5,64,1
880,..\experiments\1790,256,TRUE,FALSE,0,FALSE,0.5,128,1790,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.960603488,0.979956445,0.942266994,413.8,0.917106989,0.88158639,0.956762361,186.2,0.946666667,0.938855238,0.930771418,0.949514677,600,0.947317867,0.949932159,0.946666667,600,1,128,2,64,4
1369,..\experiments\223,256,FALSE,FALSE,0,FALSE,0.5,128,223,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.962294355,0.9532769,0.973237448,413.8,0.913719738,0.943574052,0.892980235,186.2,0.947666667,0.938007046,0.948425476,0.933108842,600,0.947258639,0.951038602,0.947666667,600,2,64,2,16,3
1132,..\experiments\2016,256,FALSE,FALSE,0,FALSE,0.5,256,2016,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.961851639,0.958146715,0.965863995,413.8,0.914680716,0.922347629,0.908277737,186.2,0.947333333,0.938266177,0.940247172,0.937070866,600,0.947210914,0.947713958,0.947333333,600,1,128,4,64,2
1210,..\experiments\2087,256,TRUE,FALSE,0,FALSE,0.5,256,2087,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.960652988,0.977855873,0.94447557,413.8,0.916700555,0.886558804,0.951018114,186.2,0.946666667,0.938676771,0.932207339,0.947746842,600,0.94720059,0.949716146,0.946666667,600,1,128,3,128,4
2018,..\experiments\622,256,FALSE,FALSE,0,FALSE,0.5,128,622,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.962168424,0.957355432,0.967364906,413.8,0.912817357,0.925346627,0.902317694,186.2,0.947333333,0.937492891,0.941351029,0.9348413,600,0.947134508,0.94782232,0.947333333,600,2,32,3,128,5
1258,..\experiments\213,256,FALSE,FALSE,0,FALSE,0.5,128,213,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.962688904,0.947596291,0.97834022,413.8,0.911804627,0.947630354,0.878932882,186.2,0.947666667,0.937246765,0.947613323,0.928636551,600,0.947109465,0.947850042,0.947666667,600,1,16,2,16,5
2125,..\experiments\719,256,FALSE,FALSE,0,FALSE,0.5,128,719,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.961720382,0.964242352,0.959682158,413.8,0.913427735,0.911364099,0.917863962,186.2,0.947,0.937574058,0.937803225,0.93877306,600,0.947078185,0.948199324,0.947,600,1,256,3,64,1
1249,..\experiments\2121,256,FALSE,FALSE,0,TRUE,0.5,256,2121,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.962191662,0.953453682,0.971203568,413.8,0.912803684,0.932382607,0.894545653,186.2,0.947333333,0.937497673,0.942918144,0.932874611,600,0.947061639,0.947395008,0.947333333,600,1,128,3,128,2
1298,..\experiments\2166,256,FALSE,FALSE,0,FALSE,0.8,256,2166,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.959607944,0.994998202,0.926913849,413.8,0.918261973,0.858147757,0.988785551,186.2,0.946,0.938934959,0.92657298,0.9578497,600,0.947047918,0.953127593,0.946,600,1,128,2,64,2
2144,..\experiments\736,256,FALSE,FALSE,0,FALSE,0.5,128,736,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.962276388,0.955585786,0.969454701,413.8,0.9120003,0.9315055,0.89533502,186.2,0.947333333,0.937138344,0.943545643,0.93239486,600,0.946995282,0.947855437,0.947333333,600,3,128,3,64,1
2224,..\experiments\808,256,FALSE,FALSE,0,FALSE,0.5,128,808,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.962286972,0.95485342,0.969996917,413.8,0.912005051,0.931264119,0.89455332,186.2,0.947333333,0.937146012,0.94305877,0.932275118,600,0.946994359,0.947376118,0.947333333,600,2,128,4,64,1
2134,..\experiments\727,256,FALSE,FALSE,0,FALSE,0.5,128,727,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.961707599,0.959672848,0.964130547,413.8,0.913630026,0.91897126,0.910094322,186.2,0.947,0.937668813,0.939322054,0.937112435,600,0.946983793,0.947793619,0.947,600,2,128,3,64,1
1126,..\experiments\2010,256,FALSE,FALSE,0,FALSE,0.5,256,2010,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.962245527,0.951774969,0.973095144,413.8,0.912487609,0.936483667,0.890402595,186.2,0.947333333,0.937366568,0.944129318,0.931748869,600,0.946969724,0.94746856,0.947333333,600,1,128,3,64,2
812,..\experiments\1729,256,FALSE,FALSE,0,FALSE,0.5,128,1729,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.961703609,0.962066792,0.961406854,413.8,0.913505118,0.913129937,0.914208141,186.2,0.947,0.937604363,0.937598365,0.937807497,600,0.946962823,0.947071215,0.947,600,1,128,4,64,3
2218,..\experiments\802,256,FALSE,FALSE,0,FALSE,0.5,128,802,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.961703609,0.962066792,0.961406854,413.8,0.913505118,0.913129937,0.914208141,186.2,0.947,0.937604363,0.937598365,0.937807497,600,0.946962823,0.947071215,0.947,600,1,128,4,64,3
2223,..\experiments\807,256,FALSE,FALSE,0,FALSE,0.5,128,807,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.961728682,0.960628076,0.96295436,413.8,0.913360742,0.91606689,0.911309897,186.2,0.947,0.937544712,0.938347483,0.937132128,600,0.946951789,0.947185605,0.947,600,2,64,4,64,1
1243,..\experiments\2116,256,FALSE,FALSE,0,TRUE,0.5,256,2116,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.961702269,0.959314296,0.964403544,413.8,0.91342016,0.920330841,0.907972725,186.2,0.947,0.937561215,0.939822569,0.936188135,600,0.946942003,0.947552724,0.947,600,1,128,2,128,3
1729,..\experiments\362,256,FALSE,FALSE,0,FALSE,0.5,128,362,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.961741663,0.95936144,0.964323565,413.8,0.913247169,0.919597427,0.908014287,186.2,0.947,0.937494416,0.939479434,0.936168926,600,0.946895711,0.947271596,0.947,600,2,32,3,64,1
1141,..\experiments\2024,256,FALSE,FALSE,0,FALSE,0.8,256,2024,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.95976745,0.986789592,0.934505353,413.8,0.917542192,0.869656862,0.972452912,186.2,0.946,0.938654821,0.928223227,0.953479132,600,0.946825545,0.951005651,0.946,600,1,128,2,64,4
